BEAUCE;35133;35;48.3472640722;-1.15617278837;101;841;1200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1362434282, 48.3308710974], [-1.1502069892, 48.3268413437], [-1.1638466839, 48.3363266573], [-1.1732790706, 48.3387152476], [-1.1772563892, 48.3619096386], [-1.1675009278, 48.3638571467], [-1.1562737332, 48.3576299663], [-1.1483591315, 48.3657727162], [-1.1433306678, 48.3657866372], [-1.1386899082, 48.3564712323], [-1.1450279328, 48.3406722614], [-1.134201414, 48.333942604], [-1.1362434282, 48.3308710974]]]}"
BREAL SOUS VITRE;35370;35;48.0921515475;-1.06109442521;145;578;600;"{""type"": ""Polygon"", ""coordinates"": [[[-1.0255053329, 48.069844401], [-1.0355705026, 48.0690852763], [-1.0502686612, 48.0833576879], [-1.0603691644, 48.0854786817], [-1.0750026798, 48.0825402739], [-1.0759024436, 48.0924658431], [-1.0871987309, 48.0987061311], [-1.0765736101, 48.1044806921], [-1.0529358876, 48.1060442559], [-1.0491328159, 48.0895959447], [-1.0403316073, 48.0780856012], [-1.0255053329, 48.069844401]]]}"
GUICHEN;35580;35;47.9653877316;-1.79026270939;61;4306;7300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.7498710204, 47.9493778902], [-1.7513123468, 47.9394112712], [-1.7593436695, 47.9309806381], [-1.7580350676, 47.9277609438], [-1.7487140688, 47.9253886906], [-1.7482032998, 47.9220825199], [-1.7573629205, 47.9225139044], [-1.7684207476, 47.9291335411], [-1.7782917521, 47.9304450549], [-1.7964403207, 47.94153378], [-1.8061949639, 47.9431543653], [-1.8149800374, 47.9401525713], [-1.8297758572, 47.9428987111], [-1.8482508912, 47.9585558536], [-1.8395985004, 47.9659635252], [-1.8346123899, 47.9844356153], [-1.8113463623, 47.9908725089], [-1.8001435136, 47.9972270849], [-1.7903528736, 47.9982847868], [-1.7838265633, 48.0032117529], [-1.7641832444, 48.0010887181], [-1.7530753259, 47.9951195306], [-1.7573378887, 47.9856069453], [-1.7532023888, 47.9794814995], [-1.745329387, 47.9629497671], [-1.7498710204, 47.9493778902]]]}"
HIREL;35120;35;48.5948348848;-1.80915236052;6;988;1400;"{""type"": ""Polygon"", ""coordinates"": [[[-1.8081389438, 48.5642728748], [-1.8083179007, 48.5849934241], [-1.8193477214, 48.6041659043], [-1.8437204552, 48.6079249894], [-1.8556351043, 48.6020317838], [-1.8601098408, 48.6038316624], [-1.8452806989, 48.6164048674], [-1.7966206023, 48.6067519823], [-1.7908327395, 48.6060210356], [-1.7831503914, 48.5853148707], [-1.7886751862, 48.5725117998], [-1.8022890111, 48.5697725153], [-1.8081389438, 48.5642728748]]]}"
MERNEL;35330;35;47.8982561483;-1.95140326249;62;1676;1000;"{""type"": ""Polygon"", ""coordinates"": [[[-1.8962603543, 47.8902264425], [-1.9106054949, 47.8863172265], [-1.9562701783, 47.8829167536], [-1.9849404721, 47.8915754804], [-1.9890721444, 47.8937353278], [-1.998191013, 47.9022835395], [-1.9957937745, 47.9053074154], [-1.9809524024, 47.9086439419], [-1.9703853807, 47.9163873388], [-1.9551201405, 47.9148058653], [-1.9400647025, 47.9177673044], [-1.9444948991, 47.9120530845], [-1.9354138394, 47.9097393826], [-1.9278323941, 47.9013295112], [-1.9154688848, 47.8958339387], [-1.9079718985, 47.900160562], [-1.8962603543, 47.8902264425]]]}"
MONTERFIL;35160;35;48.059933472;-1.99008537755;80;1728;1200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.965034928, 48.0457287892], [-1.9890324311, 48.0418277852], [-1.9974630768, 48.0455274063], [-2.000138761, 48.0519238726], [-2.0052818886, 48.0519846341], [-2.039033968, 48.0457282008], [-2.0444032985, 48.0618371551], [-2.0388932425, 48.0678171914], [-2.0337123394, 48.0685078606], [-2.0041904684, 48.0621930995], [-1.9672145663, 48.0753734695], [-1.9584824954, 48.0839737377], [-1.9363341491, 48.0802343692], [-1.9597888901, 48.0646324857], [-1.9532780852, 48.052283685], [-1.965034928, 48.0457287892]]]}"
NOYAL SUR VILAINE;35530;35;48.0914044616;-1.50548866524;64;3126;5200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4833455676, 48.0614403163], [-1.4974335474, 48.0595056156], [-1.5008587423, 48.0618353002], [-1.5154182489, 48.0619625065], [-1.5356977825, 48.0845636815], [-1.5368340568, 48.0976434804], [-1.556538203, 48.0986402579], [-1.5515052997, 48.1205032117], [-1.5338819547, 48.1309801862], [-1.523899736, 48.1304445374], [-1.5139356003, 48.1197225562], [-1.5187713477, 48.1139399718], [-1.5168550309, 48.1107326717], [-1.4888124248, 48.1023951422], [-1.4804067595, 48.0937202324], [-1.467403116, 48.0990452865], [-1.4546815705, 48.0951379562], [-1.450954652, 48.0889067858], [-1.4540694653, 48.0789378255], [-1.4483501571, 48.0734669222], [-1.455276933, 48.0686893867], [-1.4749808309, 48.06936587], [-1.4833455676, 48.0614403163]]]}"
POILLEY;35420;35;48.4663238804;-1.25699060086;151;1077;400;"{""type"": ""Polygon"", ""coordinates"": [[[-1.2518674543, 48.4490973653], [-1.2656933657, 48.4455826504], [-1.2737937486, 48.4494353165], [-1.2815883404, 48.4674523263], [-1.2749781981, 48.4766099493], [-1.2557499765, 48.4874544936], [-1.2275441838, 48.4706068582], [-1.2306948834, 48.463980978], [-1.2469494752, 48.4552647739], [-1.2518674543, 48.4490973653]]]}"
RETIERS;35240;35;47.9060282888;-1.34373706233;80;4210;3700;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3199488489, 47.8715154787], [-1.3273970234, 47.876279255], [-1.3528355129, 47.8790151267], [-1.3626204834, 47.8771101625], [-1.3640032705, 47.880402727], [-1.3838848138, 47.8831313636], [-1.3904727743, 47.888257036], [-1.4093940299, 47.893081595], [-1.3915283154, 47.9146093051], [-1.37359103, 47.9217869274], [-1.3672941845, 47.9312961163], [-1.3417940489, 47.9317283919], [-1.3225830094, 47.9472817468], [-1.3086032013, 47.9454522406], [-1.3023588985, 47.9405799745], [-1.3133672683, 47.9220690451], [-1.307530917, 47.9170739176], [-1.2979841353, 47.917892641], [-1.2978900165, 47.90796383], [-1.2941998255, 47.9057645974], [-1.2939922865, 47.8970746711], [-1.3007412724, 47.8938621251], [-1.3075722267, 47.8792895759], [-1.3199488489, 47.8715154787]]]}"
ST MEDARD SUR ILLE;35250;35;48.2728481526;-1.67038135479;83;1837;1300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.6666803161, 48.256781994], [-1.687913188, 48.2567973987], [-1.7193799709, 48.2586448932], [-1.7348428832, 48.2567731003], [-1.7376944791, 48.264464653], [-1.7082705771, 48.2649831297], [-1.6925867487, 48.2731964877], [-1.6879132583, 48.2827288125], [-1.6827139189, 48.2825744356], [-1.6669719819, 48.2957163738], [-1.65163452, 48.2938063479], [-1.6441337196, 48.289009009], [-1.6351858753, 48.2907662868], [-1.6301594226, 48.2853663323], [-1.6221374185, 48.2792091498], [-1.6395102379, 48.2716423726], [-1.6433344924, 48.2615777522], [-1.6522828885, 48.2608020299], [-1.6523224606, 48.2575827658], [-1.6666803161, 48.256781994]]]}"
ST UNIAC;35360;35;48.1669783756;-2.03378556474;72;687;500;"{""type"": ""Polygon"", ""coordinates"": [[[-2.0187531194, 48.1797263187], [-2.0206806666, 48.155507526], [-2.0342419945, 48.1501953287], [-2.0446053925, 48.1514833199], [-2.0497788771, 48.1645702484], [-2.0438168701, 48.1807305757], [-2.0366344578, 48.1840129986], [-2.0187531194, 48.1797263187]]]}"
TRESBOEUF;35320;35;47.8809229293;-1.55314201505;82;2562;1200;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.5022925927, 47.8754355014], [-1.5155616532, 47.8707604666], [-1.535116103, 47.8741343275], [-1.5487360207, 47.8709292777], [-1.5613258555, 47.876489037], [-1.591472885, 47.8797115661], [-1.5881457501, 47.8888116982], [-1.5917976401, 47.8907421969], [-1.5870715644, 47.8960746634], [-1.5669623461, 47.9033680642], [-1.5644163642, 47.9130407441], [-1.5539479371, 47.9199560576], [-1.5494456466, 47.9193734864], [-1.5421090082, 47.9082453623], [-1.5443254694, 47.9017231298], [-1.5255115554, 47.8961583988], [-1.5007105413, 47.8787414371], [-1.5022925927, 47.8754355014]]], [[[-1.5467319309, 47.8419071407], [-1.5562544365, 47.8403652614], [-1.5753421749, 47.846031109], [-1.5843032498, 47.8444998604], [-1.5896243226, 47.8538476085], [-1.5748854649, 47.8626456141], [-1.5651323081, 47.8615474479], [-1.5510179025, 47.8647286765], [-1.5467319309, 47.8419071407]]]]}"
VERN SUR SEICHE;35770;35;48.0525245014;-1.60521106164;47;1986;8100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.6181257019, 48.0122554353], [-1.6127227561, 48.0393573421], [-1.6160120629, 48.0420858107], [-1.623366675, 48.0465654998], [-1.6288380468, 48.0591596166], [-1.6477375222, 48.0560257155], [-1.6499222305, 48.0590042817], [-1.640088868, 48.0658557663], [-1.6309805316, 48.0688827944], [-1.6308075471, 48.0756592558], [-1.6269985557, 48.0779364019], [-1.6169080951, 48.0788374388], [-1.575585893, 48.0664075392], [-1.5652713331, 48.0593988069], [-1.5663643722, 48.0561745041], [-1.5722428166, 48.0506099628], [-1.5851130841, 48.0458544024], [-1.5944730775, 48.0298045555], [-1.6007651408, 48.0247359158], [-1.6004722762, 48.0148767289], [-1.6181257019, 48.0122554353]]]}"
VEZIN LE COQUET;35132;35;48.1171829255;-1.74956473355;38;793;4100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.7429904296, 48.0997775543], [-1.7814852313, 48.1209382943], [-1.7735315684, 48.1248488108], [-1.7587954075, 48.1243362328], [-1.7530635471, 48.1296158779], [-1.7396605105, 48.1313638185], [-1.7262482802, 48.1208328099], [-1.7358667697, 48.10483309], [-1.7429904296, 48.0997775543]]]}"
BRAINVILLE;50200;50;49.0824569432;-1.50021514683;84;321;200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4812246388, 49.0753407613], [-1.5244059473, 49.0808271153], [-1.5187289577, 49.0880475802], [-1.5148662641, 49.0860494345], [-1.4961325773, 49.0894810522], [-1.4806215498, 49.08279308], [-1.4812246388, 49.0753407613]]]}"
BREHAL;50290;50;48.8991054391;-1.5329842418;28;1315;3000;"{""type"": ""Polygon"", ""coordinates"": [[[-1.5063078244, 48.8831233117], [-1.5208846554, 48.8867797971], [-1.5465230801, 48.884591884], [-1.5711316787, 48.8905990596], [-1.5633407669, 48.9258919381], [-1.553159646, 48.9348188247], [-1.5603616684, 48.9171779344], [-1.5547435438, 48.8939265913], [-1.5503076139, 48.8938161688], [-1.5507695716, 48.9051844728], [-1.5513858907, 48.9087911558], [-1.5369364448, 48.9110783624], [-1.5067443968, 48.9072381187], [-1.4986233217, 48.9032381654], [-1.4898107612, 48.9067217625], [-1.4851931622, 48.9051475149], [-1.5063078244, 48.8831233117]]]}"
CERENCES;50510;50;48.9111679831;-1.43836257164;54;2622;1800;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4152738456, 48.8782229996], [-1.4222134209, 48.874877132], [-1.4336321071, 48.8763548486], [-1.4368759558, 48.8830079818], [-1.4612137363, 48.8889031794], [-1.4544038521, 48.8931201618], [-1.4574952074, 48.8958783233], [-1.4851931622, 48.9051475149], [-1.4755097161, 48.9161476445], [-1.4744064625, 48.9227010667], [-1.4803692436, 48.9276571264], [-1.4713289818, 48.9295083251], [-1.4572499028, 48.9272862322], [-1.4542283678, 48.9298305744], [-1.4467538861, 48.9420064737], [-1.4461290305, 48.9418945747], [-1.4355245802, 48.9350734517], [-1.4111739585, 48.9369728084], [-1.3930824317, 48.9154097382], [-1.4077069789, 48.9060904022], [-1.4172501337, 48.9076119258], [-1.4191813488, 48.9044512515], [-1.4189991572, 48.8843003103], [-1.4152738456, 48.8782229996]]]}"
LES CHAMBRES;50320;50;48.7642559604;-1.37929585278;117;433;100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3770350545, 48.7502736752], [-1.3862129758, 48.750233815], [-1.3932626601, 48.7541991281], [-1.3964405264, 48.7565052003], [-1.3922183952, 48.7620204272], [-1.3775606445, 48.7781244723], [-1.3738459784, 48.7829085956], [-1.3700654868, 48.778948602], [-1.3640629938, 48.7653685261], [-1.3741637421, 48.7590805685], [-1.3770350545, 48.7502736752]]]}"
CHASSEGUEY;50520;50;48.6442535798;-1.06949518386;132;306;100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.0561129086, 48.6347162933], [-1.0713203604, 48.6354310459], [-1.0862247028, 48.6494755306], [-1.0860205405, 48.6529501817], [-1.0766882399, 48.6584399503], [-1.0765601425, 48.6522656833], [-1.058814215, 48.6474588796], [-1.050843161, 48.6351029069], [-1.0561129086, 48.6347162933]]]}"
LE HOMMET D ARTHENAY;50620;50;49.1901156033;-1.19499269817;14;1501;400;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1961410526, 49.1548341684], [-1.2011151951, 49.1581088259], [-1.201149867, 49.1718916908], [-1.2084848014, 49.1810347479], [-1.2089763166, 49.1914612362], [-1.2267042397, 49.19878082], [-1.2239395087, 49.2084931768], [-1.2326122412, 49.2273110442], [-1.2069600603, 49.2127698372], [-1.2045281741, 49.2065257149], [-1.2022174847, 49.203455349], [-1.1866757782, 49.2042759016], [-1.1751018297, 49.1933252247], [-1.1509059591, 49.1886343298], [-1.1698972468, 49.1769942378], [-1.1727805519, 49.1669458803], [-1.1877724133, 49.1694770362], [-1.1921157825, 49.167669179], [-1.1961410526, 49.1548341684]]]}"
LA LUZERNE;50680;50;49.1413998381;-1.04606238276;121;189;0;"{""type"": ""Polygon"", ""coordinates"": [[[-1.046792014, 49.1322416223], [-1.0500911987, 49.1375861544], [-1.0585754178, 49.1390466007], [-1.0596613707, 49.1439704189], [-1.0496480048, 49.1468287636], [-1.0297571325, 49.1451652672], [-1.046792014, 49.1322416223]]]}"
LE MESNIL AU VAL;50110;50;49.5983810722;-1.52768461283;133;1357;700;"{""type"": ""Polygon"", ""coordinates"": [[[-1.5390336591, 49.5803963095], [-1.5463090115, 49.5757941215], [-1.5647274165, 49.5807013959], [-1.5569304312, 49.5847211894], [-1.5475374838, 49.6076040458], [-1.5376204472, 49.6152751235], [-1.5222596784, 49.6159293311], [-1.508173515, 49.6118627798], [-1.5005379124, 49.6149813915], [-1.4984984043, 49.6144719308], [-1.4935350476, 49.6134766481], [-1.4923880157, 49.603393119], [-1.5045290919, 49.5932489653], [-1.5390336591, 49.5803963095]]]}"
MONTAIGU LES BOIS;50450;50;48.8911102203;-1.27021811882;123;673;200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.2469027373, 48.886868748], [-1.2770645298, 48.8779947211], [-1.2853475675, 48.8812466924], [-1.2967879772, 48.8808812781], [-1.290646674, 48.8966555196], [-1.2857685994, 48.8972986768], [-1.2709156444, 48.8985682896], [-1.2663892951, 48.9045026094], [-1.2573133481, 48.9071133475], [-1.2496156085, 48.8995158226], [-1.2469027373, 48.886868748]]]}"
MONTJOIE ST MARTIN;50240;50;48.5257397216;-1.28858197079;136;748;300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.2790037104, 48.5091772103], [-1.2876289022, 48.5095326967], [-1.2886096876, 48.5129027192], [-1.2982370485, 48.5153834537], [-1.3134636363, 48.5142096245], [-1.3167845513, 48.5168277466], [-1.3140356997, 48.5224773303], [-1.2999053767, 48.5253051595], [-1.2974737585, 48.535014832], [-1.2884232857, 48.5356482349], [-1.2924151512, 48.5409904998], [-1.2900382558, 48.5465898045], [-1.2855156371, 48.5481944393], [-1.2817826928, 48.5458516003], [-1.2729100993, 48.5337208474], [-1.2695424512, 48.5243556004], [-1.2790037104, 48.5091772103]]]}"
MONTSURVENT;50200;50;49.1082682832;-1.51110962777;62;850;300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.5138994089, 49.0919486609], [-1.5222832137, 49.1000178182], [-1.5428098544, 49.1093390243], [-1.5259579386, 49.1164862437], [-1.5222690679, 49.1226319618], [-1.5131166525, 49.1251463772], [-1.5082819906, 49.1260392718], [-1.5002361107, 49.1177765013], [-1.4915779729, 49.1144441708], [-1.4873518645, 49.0970230596], [-1.5138994089, 49.0919486609]]]}"
MONTVIRON;50530;50;48.7453193916;-1.41897722157;92;592;300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4245967622, 48.7281872504], [-1.4410330646, 48.7294769604], [-1.4430786627, 48.734949958], [-1.4395851489, 48.7419084253], [-1.413007386, 48.7605326769], [-1.409393413, 48.7587205622], [-1.3922183952, 48.7620204272], [-1.3964405264, 48.7565052003], [-1.3932626601, 48.7541991281], [-1.3949519106, 48.7475700755], [-1.4143192078, 48.7438371572], [-1.4245967622, 48.7281872504]]]}"
PONTS;50300;50;48.7112854871;-1.33485986216;33;675;600;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3358116266, 48.696146752], [-1.3421063429, 48.700007209], [-1.3504679569, 48.7004048793], [-1.3569521773, 48.7053746856], [-1.3482327452, 48.7171963519], [-1.3488687846, 48.7271179057], [-1.3453340718, 48.7294717179], [-1.3452071231, 48.7266388677], [-1.3344805866, 48.7225704201], [-1.3296528861, 48.7213226032], [-1.3273894332, 48.714711966], [-1.3222092162, 48.7146206628], [-1.298535493, 48.7278171137], [-1.3153406854, 48.7123833578], [-1.3163564231, 48.7062302675], [-1.3358116266, 48.696146752]]]}"
RONCEY;50210;50;48.9835239687;-1.33024151632;87;1229;800;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3031393788, 48.9731895974], [-1.3212802312, 48.9684391395], [-1.3405567699, 48.9697866811], [-1.3443685691, 48.9685858344], [-1.3659486324, 48.9782843955], [-1.3569637978, 48.9892563265], [-1.3335064061, 49.0010304959], [-1.3213076799, 48.9960584816], [-1.311508202, 48.9958889991], [-1.3033608747, 48.9994687112], [-1.3006150328, 48.9937497507], [-1.298144141, 48.9908485692], [-1.3057238995, 48.9824175437], [-1.3031393788, 48.9731895974]]]}"
ST FROMOND;50620;50;49.2257606006;-1.10862929646;19;1566;800;"{""type"": ""Polygon"", ""coordinates"": [[[-1.0956638442, 49.1979987709], [-1.1273669664, 49.2032988043], [-1.1321413116, 49.2186823273], [-1.1242748338, 49.2220577824], [-1.1209416436, 49.2383398967], [-1.129549747, 49.2414569948], [-1.1294046811, 49.2480695499], [-1.1184069058, 49.2534510399], [-1.1048445008, 49.2528965099], [-1.1004852692, 49.2516856156], [-1.0989405544, 49.2545737615], [-1.0952793999, 49.2526277889], [-1.0926150484, 49.2439954485], [-1.089265101, 49.2338109238], [-1.0932410368, 49.2272574226], [-1.0863852383, 49.2140860336], [-1.0956638442, 49.1979987709]]]}"
ST GEORGES DE LA RIVIERE;50270;50;49.3630192969;-1.72971750237;28;383;300;"{""type"": ""Polygon"", ""coordinates"": [[[-1.745723203, 49.3480143054], [-1.7524902787, 49.3530881449], [-1.731891943, 49.3695567819], [-1.7174221522, 49.3743190462], [-1.7056134127, 49.3765355759], [-1.709618482, 49.3690586944], [-1.745723203, 49.3480143054]]]}"
ST JEAN DES BAISANTS;50810;50;49.0936069017;-0.991213654539;145;1354;1200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.9920406819, 49.0669662499], [-1.0015968466, 49.0689979317], [-1.012591804, 49.0800468147], [-1.0267221279, 49.0834001691], [-1.0323789029, 49.0888102626], [-1.028835348, 49.091188906], [-1.008962797, 49.0937263243], [-1.0049601278, 49.0958584445], [-1.0058301273, 49.1025004718], [-0.9830902027, 49.1152477837], [-0.973635903, 49.1173251997], [-0.9591990481, 49.1197191028], [-0.9674034116, 49.1022089532], [-0.9586125649, 49.1007434111], [-0.9627227969, 49.098555357], [-0.9708060787, 49.0940122641], [-0.9779684219, 49.0808834726], [-0.9903015925, 49.0748115664], [-0.991685471, 49.0678693501], [-0.9920406819, 49.0669662499]]]}"
ST JEAN DU CORAIL;50140;50;48.6163590979;-0.889021244231;157;1413;300;"{""type"": ""Polygon"", ""coordinates"": [[[-0.8970626702, 48.5915138991], [-0.9015216253, 48.5899537299], [-0.9087551399, 48.6020998164], [-0.9172058046, 48.6056044678], [-0.9221581538, 48.6062698755], [-0.9324994111, 48.5991287061], [-0.9405476772, 48.6006996664], [-0.9341267289, 48.6095762859], [-0.9000141374, 48.6170936729], [-0.8916046958, 48.6256544814], [-0.8922791396, 48.6321617173], [-0.8771256486, 48.6410856649], [-0.8713836392, 48.636580538], [-0.862322528, 48.638630975], [-0.8495673166, 48.6359191611], [-0.8517360992, 48.6290227137], [-0.8654749942, 48.623741213], [-0.8672905072, 48.6102634904], [-0.892695778, 48.5976009808], [-0.8970626702, 48.5915138991]]]}"
ST MARTIN D AUDOUVILLE;50310;50;49.5290089356;-1.36946215018;32;363;100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3766277943, 49.5197227362], [-1.3815086095, 49.5210225087], [-1.3864707598, 49.530717105], [-1.3813291371, 49.5360966275], [-1.3612948646, 49.5377912467], [-1.3556645034, 49.5322332257], [-1.3488873977, 49.5230797859], [-1.3633369316, 49.5235774359], [-1.3766277943, 49.5197227362]]]}"
ST MARTIN DE CENILLY;50210;50;48.977495164;-1.28613865858;111;676;200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.2940817856, 48.9625817226], [-1.3031393788, 48.9731895974], [-1.3057238995, 48.9824175437], [-1.298144141, 48.9908485692], [-1.3006150328, 48.9937497507], [-1.2666284576, 48.9848422889], [-1.2680559109, 48.9674201028], [-1.2940817856, 48.9625817226]]]}"
ST MAUR DES BOIS;50800;50;48.816824491;-1.15153276787;191;500;100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1474310674, 48.7970953492], [-1.1573767013, 48.8130865711], [-1.1759890229, 48.8241272516], [-1.156907057, 48.8348883046], [-1.1579742803, 48.8253589516], [-1.1312051326, 48.8199204277], [-1.1286094292, 48.8171102846], [-1.1420276895, 48.8078379649], [-1.140864709, 48.801438996], [-1.1474310674, 48.7970953492]]]}"
ST VAAST LA HOUGUE;50550;50;49.5993508281;-1.27306891683;4;662;2100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.2555041297, 49.6123069563], [-1.2548121271, 49.6104773465], [-1.2670676523, 49.5908331902], [-1.2613713472, 49.5890894462], [-1.2606556821, 49.585640722], [-1.2658202395, 49.5836593226], [-1.2728229985, 49.5755021042], [-1.2728247367, 49.5703721305], [-1.2764864055, 49.5732940476], [-1.2743141995, 49.5779515203], [-1.2722233741, 49.5784391587], [-1.2685600073, 49.5831489777], [-1.2781942785, 49.5861395542], [-1.2855807666, 49.5870668587], [-1.2887483261, 49.5895198803], [-1.2850136218, 49.5986695262], [-1.2898639646, 49.604014974], [-1.2865178109, 49.6100369151], [-1.278239757, 49.6117418537], [-1.2741920227, 49.6166811291], [-1.2555041297, 49.6123069563]]]}"
VAINS;50300;50;48.6760046422;-1.42560331067;18;870;700;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3945621242, 48.6779413371], [-1.4245290718, 48.666841199], [-1.4337948047, 48.6660821672], [-1.4389845702, 48.6556095873], [-1.4461186467, 48.6544334693], [-1.4491304282, 48.6693660349], [-1.4573986273, 48.6736514479], [-1.4517346416, 48.6796560347], [-1.422817844, 48.6845439086], [-1.4133710004, 48.6918939422], [-1.398891975, 48.6922041734], [-1.3945621242, 48.6779413371]]]}"
VESLY;50430;50;49.246440274;-1.49007496954;48;2243;600;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4896430974, 49.2161663134], [-1.5036283313, 49.2189127516], [-1.5148057846, 49.2335591038], [-1.5262638931, 49.2400356862], [-1.5312818762, 49.2397029622], [-1.5267849855, 49.249903202], [-1.513667321, 49.2548345298], [-1.5033671806, 49.2663852881], [-1.5005171845, 49.2763063439], [-1.4917392557, 49.2753821445], [-1.4780614464, 49.2852281339], [-1.4685919662, 49.2871371115], [-1.4623128918, 49.282174415], [-1.4611301328, 49.2758164106], [-1.470601701, 49.2739528719], [-1.4726604866, 49.2684920848], [-1.4809731289, 49.2536145585], [-1.4583242666, 49.2325023847], [-1.4591540472, 49.2190191265], [-1.4896430974, 49.2161663134]]]}"
VIREY;50600;50;48.5817613335;-1.14231347254;102;1722;1000;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1160552653, 48.5656612081], [-1.1197200966, 48.5601476252], [-1.1381400302, 48.5626154017], [-1.1415694917, 48.5603340616], [-1.146628123, 48.5661208907], [-1.160110311, 48.5636229939], [-1.1808161823, 48.5734268586], [-1.1857699744, 48.5725679232], [-1.1575730189, 48.5973019357], [-1.1290461393, 48.6063123648], [-1.1251390146, 48.6072315633], [-1.117274697, 48.6011898192], [-1.1172828214, 48.5911101858], [-1.1110590349, 48.5818856415], [-1.1178930094, 48.5778119245], [-1.1160552653, 48.5656612081]]]}"
ANCOURT;76370;76;49.9085547953;1.17898885458;80;1252;700;"{""type"": ""Polygon"", ""coordinates"": [[[1.2054571806, 49.8846111948], [1.1639485986, 49.8933936038], [1.1612498392, 49.8964890339], [1.1569087782, 49.9022912764], [1.1581542116, 49.9147999602], [1.1644551272, 49.9198996044], [1.156637615, 49.9282641992], [1.1567272928, 49.9346361253], [1.1678518681, 49.936905808], [1.1724526471, 49.9378821376], [1.1769856466, 49.9286950011], [1.1901731269, 49.9242095438], [1.1925701832, 49.9044951049], [1.1951065715, 49.9016212767], [1.2053148899, 49.9020950677], [1.2111821835, 49.8954509224], [1.2054571806, 49.8846111948]]]}"
BERTRIMONT;76890;76;49.6700988872;0.997521273823;148;476;200;"{""type"": ""Polygon"", ""coordinates"": [[[1.0187615283, 49.6540920272], [0.9997671907, 49.6600911275], [0.9746767569, 49.6734015585], [0.9904118186, 49.6864441345], [1.0007487936, 49.6757473919], [1.0152371928, 49.6725240699], [1.011946443, 49.6698816426], [1.0187615283, 49.6540920272]]]}"
BETTEVILLE;76190;76;49.5497762673;0.788762427716;102;852;500;"{""type"": ""Polygon"", ""coordinates"": [[[0.8029225669, 49.5339186621], [0.7875227156, 49.5354638221], [0.7644784198, 49.5485271815], [0.764857602, 49.5617231653], [0.7695371457, 49.5605865681], [0.7829468953, 49.5646711528], [0.8023091147, 49.5621464173], [0.8121784218, 49.5429865346], [0.8075075012, 49.5352423187], [0.8029225669, 49.5339186621]]]}"
LA CHAPELLE DU BOURGAY;76590;76;49.8222579766;1.14610175636;132;304;100;"{""type"": ""Polygon"", ""coordinates"": [[[1.1640936102, 49.8159443615], [1.1452699561, 49.8156956151], [1.1349794547, 49.8156735501], [1.1291907611, 49.8281122185], [1.1330127205, 49.8303454766], [1.1374530463, 49.8320129093], [1.149703344, 49.8263490632], [1.1598385218, 49.8253430561], [1.1648452225, 49.8224708899], [1.1640936102, 49.8159443615]]]}"
CIDEVILLE;76570;76;49.6117818169;0.888359643121;137;508;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.9010889857, 49.5983167248], [0.8811165153, 49.5993453486], [0.8693649089, 49.6178830483], [0.8946511453, 49.6267917972], [0.9018477645, 49.6179808541], [0.9010889857, 49.5983167248]]]}"
CRIEL SUR MER;76910;76;50.0191932623;1.32368263071;58;2130;2700;"{""type"": ""Polygon"", ""coordinates"": [[[1.3004409343, 49.9943532559], [1.290895238, 49.9984789338], [1.2936323307, 50.0012303172], [1.2880697412, 50.006650992], [1.2781221644, 50.0073111592], [1.270733314, 50.0114296161], [1.3342674095, 50.0479214114], [1.3387206995, 50.0499671859], [1.3399165075, 50.0432547223], [1.361033885, 50.0281858864], [1.3658705597, 50.0182785303], [1.371197181, 50.017828393], [1.3557413097, 50.0094286764], [1.3517305994, 50.0041371359], [1.3394105868, 49.999802147], [1.3204467215, 50.0055449366], [1.3004409343, 49.9943532559]]]}"
